state	year	name	type	city	county	district	enroll	mmr	overall	xrel	xmed	xper
California	2018-19	Panorama Elementary	Public	Santa Ana	Orange	NA	57	98	98	NA	2	NA
California	2018-19	Pantera Elementary	Public	Diamond Bar	Los Angeles	NA	78	98	98	NA	2	NA
California	2018-19	Paradise Canyon Elementary	Public	La Canada	Los Angeles	NA	85	98	98	NA	2	NA
California	2018-19	Paradise Hills Elementary	Public	San Diego	San Diego	NA	67	98	98	NA	2	NA
California	2018-19	Paramount Elementary	Public	Azusa	Los Angeles	NA	96	98	98	NA	2	NA
California	2018-19	Park Avenue Elementary	Public	Cudahy	Los Angeles	NA	77	98	98	NA	2	NA
California	2018-19	Park Dale Lane Elementary	Public	Encinitas	San Diego	NA	65	98	95	NA	2	NA
California	2018-19	Parklane Elementary	Public	Stockton	San Joaquin	NA	74	98	98	NA	2	NA
California	2018-19	Parkridge Elementary	Public	Corona	Riverside	NA	98	98	98	NA	2	NA
California	2018-19	Parkside Montessori	Public	San Mateo	San Mateo	NA	85	98	98	NA	2	NA
California	2018-19	Parkview Elementary	Public	Chico	Butte	NA	78	98	98	NA	2	NA
California	2018-19	Parkview Elementary	Public	Taft	Kern	NA	77	98	97	NA	NA	NA
California	2018-19	Parkview Elementary	Public	Garden Grove	Orange	NA	60	98	98	NA	2	NA
California	2018-19	Parkview Elementary	Public	Chula Vista	San Diego	NA	73	98	97	NA	1	NA
California	2018-19	Parkway Elementary	Public	Sacramento	Sacramento	NA	73	98	98	NA	2	NA
California	2018-19	Parthenia Academy Of Arts And Technology	Public	North Hills	Los Angeles	NA	135	98	96	NA	NA	NA
California	2018-19	Pasadena Avenue Elementary	Public	Sacramento	Sacramento	NA	79	98	96	NA	NA	NA
California	2018-19	Paso Verde	Public	Sacramento	Sacramento	NA	119	98	97	NA	NA	NA
California	2018-19	Pat Butler Elementary	Public	Paso Robles	San Luis Obispo	NA	77	98	98	NA	2	NA
California	2018-19	Pathways To College	Public	Hesperia	San Bernardino	NA	53	98	98	NA	2	NA
California	2018-19	Patricia Beatty Elementary	Public	Riverside	Riverside	NA	88	98	98	NA	2	NA
California	2018-19	Patriot Elementary	Public	Bakersfield	Kern	NA	111	98	95	NA	NA	NA
California	2018-19	Patterson Elementary	Public	Fremont	Alameda	NA	162	98	96	NA	2	NA
California	2018-19	Patterson Road Elementary	Public	Santa Maria	Santa Barbara	NA	68	98	98	NA	2	NA
California	2018-19	Patwin Elementary	Public	Davis	Yolo	NA	60	98	98	NA	2	NA
California	2018-19	Paul Rogers Elementary	Public	Colton	San Bernardino	NA	96	98	98	NA	2	NA
California	2018-19	Peach Hill Academy	Public	Moorpark	Ventura	NA	93	98	98	NA	2	NA
California	2018-19	Peachland Avenue Elementary	Public	Newhall	Los Angeles	NA	63	98	98	NA	2	NA
California	2018-19	Pearl Zanker Elementary	Public	Milpitas	Santa Clara	NA	83	98	98	NA	2	NA
California	2018-19	Peggy Heller Elementary	Public	Atwater	Merced	NA	99	98	98	NA	2	NA
California	2018-19	Penn Elementary	Public	San Diego	San Diego	NA	89	98	98	NA	2	NA
California	2018-19	Penngrove Elementary	Public	Penngrove	Sonoma	NA	74	98	96	NA	1	NA
California	2018-19	Peralta Elementary	Public	Oakland	Alameda	NA	63	98	94	NA	2	NA
California	2018-19	Peres Elementary	Public	Richmond	Contra Costa	NA	75	98	98	NA	2	NA
California	2018-19	Perris Elementary	Public	Perris	Riverside	NA	81	98	98	NA	2	NA
California	2018-19	Perry Elementary	Public	San Diego	San Diego	NA	90	98	98	NA	2	NA
California	2018-19	Pershing Elementary	Public	Orangevale	Sacramento	NA	78	98	96	NA	1	NA
California	2018-19	Peter Pendleton Elementary	Public	Coachella	Riverside	NA	88	98	98	NA	2	NA
California	2018-19	Peters Canyon Elementary	Public	Tustin	Orange	NA	83	98	98	NA	2	NA
California	2018-19	Phil D. Swing Elementary	Public	Brawley	Imperial	NA	95	98	96	NA	NA	NA
California	2018-19	Philadelphia Elementary	Public	Pomona	Los Angeles	NA	91	98	98	NA	2	NA
California	2018-19	Philip J. Reilly Elementary/Special Education	Public	Mission Viejo	Orange	NA	97	98	94	NA	2	NA
California	2018-19	Phillips Elementary	Public	Napa	Napa	NA	53	98	87	NA	2	NA
California	2018-19	Phoebe A. Hearst Elementary	Public	Sacramento	Sacramento	NA	96	98	98	NA	2	NA
California	2018-19	Phoenix Academy	Public	Apple Valley	San Bernardino	NA	97	98	98	NA	2	NA
California	2018-19	Piedmont Avenue Elementary	Public	Oakland	Alameda	NA	84	98	96	NA	NA	NA
California	2018-19	Pine Grove Elementary	Public	Crescent City	Del Norte	NA	79	98	98	NA	2	NA
California	2018-19	Pine Grove Elementary	Public	Santa Maria	Santa Barbara	NA	60	98	98	NA	2	NA
California	2018-19	Pine Hill Elementary	Public	Eureka	Humboldt	NA	62	98	97	NA	2	NA
California	2018-19	Pinedale Elementary	Public	Pinedale	Fresno	NA	78	98	98	NA	2	NA
California	2018-19	Pioneer Elementary	Public	Escondido	San Diego	NA	124	98	95	NA	NA	NA
California	2018-19	Pioneer Elementary	Public	Davis	Yolo	NA	82	98	98	NA	2	NA
California	2018-19	Piru Elementary	Public	Piru	Ventura	NA	59	98	98	NA	2	NA
California	2018-19	Pittman Charter	Public	Stockton	San Joaquin	NA	86	98	98	NA	2	NA
California	2018-19	Planz Elementary	Public	Bakersfield	Kern	NA	153	98	95	NA	NA	NA
California	2018-19	Plavan Urbain H. Elementary	Public	Fountain Valley	Orange	NA	79	98	98	NA	2	NA
California	2018-19	Playa Del Rey Elementary	Public	Culver City	Los Angeles	NA	66	98	98	NA	2	NA
California	2018-19	Pleasant Valley Elementary	Public	Novato	Marin	NA	80	98	96	NA	3	NA
California	2018-19	Pleasant Valley School Of Engineering And Arts	Public	Camarillo	Ventura	NA	77	98	97	NA	NA	NA
California	2018-19	Pleasant View Elementary	Public	Porterville	Tulare	NA	57	98	98	NA	2	NA
California	2018-19	Plum Canyon Elementary	Public	Saugus	Los Angeles	NA	109	98	98	NA	2	NA
California	2018-19	Plumas Avenue Elementary	Public	Oroville	Butte	NA	80	98	98	NA	2	NA
California	2018-19	Plymouth Elementary	Public	Monrovia	Los Angeles	NA	105	98	98	NA	NA	NA
California	2018-19	Podesta Ranch Elementary	Public	Stockton	San Joaquin	NA	91	98	98	NA	2	NA
California	2018-19	Poinsettia Elementary	Public	Ventura	Ventura	NA	52	98	96	NA	2	NA
California	2018-19	Point Fermin Elementary	Public	San Pedro	Los Angeles	NA	51	98	98	NA	2	NA
California	2018-19	Point Vicente Elementary	Public	Rancho Palos Verdes	Los Angeles	NA	73	98	98	NA	2	NA
California	2018-19	Pomeroy Elementary	Public	Santa Clara	Santa Clara	NA	66	98	98	NA	2	NA
California	2018-19	Pomo	Public	Clearlake	Lake	NA	89	98	96	NA	NA	NA
California	2018-19	Pomona Elementary	Public	Costa Mesa	Orange	NA	50	98	98	NA	2	NA
California	2018-19	Ponderosa Elementary	Public	Paradise	Butte	NA	122	98	94	NA	NA	NA
California	2018-19	Ponderosa Elementary	Public	South San Francisco	San Mateo	NA	64	98	98	NA	2	NA
California	2018-19	Ponderosa Elementary	Public	Sunnyvale	Santa Clara	NA	97	98	98	NA	2	NA
California	2018-19	Poplar Avenue Elementary	Public	Oroville	Butte	NA	72	98	96	NA	1	NA
California	2018-19	Poplar Elementary	Public	Fontana	San Bernardino	NA	94	98	98	NA	2	NA
California	2018-19	Porter Ranch Community	Public	Porter Ranch	Los Angeles	NA	120	98	94	NA	2	NA
California	2018-19	Portola Elementary	Public	San Bruno	San Mateo	NA	62	98	98	NA	2	NA
California	2018-19	Portola Elementary	Public	Ventura	Ventura	NA	92	98	98	NA	2	NA
California	2018-19	Portola Springs Elementary	Public	Irvine	Orange	NA	171	98	97	NA	1	NA
California	2018-19	Post Elementary	Public	Westminster	Orange	NA	84	98	98	NA	2	NA
California	2018-19	Potrero Elementary	Public	El Monte	Los Angeles	NA	65	98	98	NA	2	NA
California	2018-19	Potrero Heights Elementary	Public	South San Gabriel	Los Angeles	NA	85	98	98	NA	2	NA
California	2018-19	Powell Academy For Success	Public	Long Beach	Los Angeles	NA	103	98	96	NA	1	NA
California	2018-19	Powersginsburg Elementary	Public	Fresno	Fresno	NA	81	98	98	NA	2	NA
California	2018-19	Prairie Elementary	Public	Anderson	Shasta	NA	71	98	98	NA	2	NA
California	2018-19	Prestwood Elementary	Public	Sonoma	Sonoma	NA	58	98	95	NA	2	NA
California	2018-19	Price Adelaide Elementary	Public	Anaheim	Orange	NA	95	98	98	NA	2	NA
California	2018-19	Pride Academy At Prospect Avenue	Public	Santee	San Diego	NA	74	98	97	NA	NA	NA
California	2018-19	Primary Charter	Public	Tracy	San Joaquin	NA	99	98	98	NA	2	NA
California	2018-19	Primary Years Academy	Public	Stockton	San Joaquin	NA	57	98	96	NA	2	NA
California	2018-19	Prisk Elementary	Public	Long Beach	Los Angeles	NA	86	98	95	NA	2	NA
California	2018-19	Proctor Elementary	Public	Castro Valley	Alameda	NA	85	98	98	NA	2	NA
California	2018-19	Proctor Terrace Elementary	Public	Santa Rosa	Sonoma	NA	76	98	93	NA	7	NA
California	2018-19	Promenade Elementary	Public	Corona	Riverside	NA	88	98	98	NA	2	NA
California	2018-19	Providencia Elementary	Public	Burbank	Los Angeles	NA	95	98	98	NA	2	NA
California	2018-19	Puc Community Charter Elementary	Public	Sylmar	Los Angeles	NA	50	98	98	NA	2	NA
California	2018-19	Pueblo Vista Elementary	Public	Napa	Napa	NA	75	98	98	NA	2	NA
California	2018-19	Puente Charter	Public	Los Angeles	Los Angeles	NA	62	98	98	NA	2	NA
California	2018-19	Puesta Del Sol Elementary	Public	Victorville	San Bernardino	NA	117	98	90	NA	NA	NA
California	2018-19	Quail Glen Elementary	Public	Roseville	Placer	NA	120	98	98	NA	1	NA
California	2018-19	Quail Lake Environmental Charter	Public	Clovis	Fresno	NA	72	98	98	NA	2	NA
California	2018-19	Quail Summit Elementary	Public	Diamond Bar	Los Angeles	NA	96	98	98	NA	2	NA
California	2018-19	Quail Valley Elementary	Public	Palmdale	Los Angeles	NA	94	98	98	NA	2	NA
California	2018-19	Quail Valley Elementary	Public	Quail Valley	Riverside	NA	68	98	98	NA	2	NA
California	2018-19	Quincy Jones Elementary	Public	Los Angeles	Los Angeles	NA	66	98	98	NA	2	NA
California	2018-19	R. F. Hazard Elementary	Public	Santa Ana	Orange	NA	59	98	98	NA	2	NA
California	2018-19	R. M. Miano Elementary	Public	Los Banos	Merced	NA	126	98	98	NA	NA	NA
California	2018-19	Radcliff Elementary	Public	Watsonville	Santa Cruz	NA	88	98	98	NA	2	NA
California	2018-19	Railroad Canyon Elementary	Public	Lake Elsinore	Riverside	NA	170	98	96	NA	2	NA
California	2018-19	Ralph Dunlap Elementary	Public	Santa Maria	Santa Barbara	NA	64	98	95	NA	2	NA
California	2018-19	Ramon S. Tafoya Elementary	Public	Woodland	Yolo	NA	103	98	97	NA	1	NA
California	2018-19	Ramona Elementary	Public	Bellflower	Los Angeles	NA	69	98	98	NA	2	NA
California	2018-19	Ramona Elementary	Public	Montclair	San Bernardino	NA	94	98	97	NA	NA	NA
California	2018-19	Ramonaalessandro Elementary	Public	San Bernardino	San Bernardino	NA	94	98	98	NA	2	NA
California	2018-19	Rancho Canada Elementary	Public	Lake Forest	Orange	NA	96	98	98	NA	2	NA
California	2018-19	Rancho Cordova Elementary	Public	Rancho Cordova	Sacramento	NA	99	98	97	NA	NA	NA
California	2018-19	Rancho De La Nacion	Public	National City	San Diego	NA	59	98	98	NA	2	NA
California	2018-19	Rancho Elementary	Public	Novato	Marin	NA	63	98	92	NA	3	NA
California	2018-19	Rancho Mirage Elementary	Public	Rancho Mirage	Riverside	NA	57	98	98	NA	2	NA
California	2018-19	Rancho Romero Elementary	Public	Alamo	Contra Costa	NA	81	98	98	NA	2	NA
California	2018-19	Rancho Rosal Elementary	Public	Camarillo	Ventura	NA	110	98	98	NA	2	NA
California	2018-19	Randall Pepper Elementary	Public	Fontana	San Bernardino	NA	84	98	98	NA	2	NA
California	2018-19	Raymond Elementary	Public	Fullerton	Orange	NA	122	98	97	NA	NA	NA
California	2018-19	Raymond Temple Elementary	Public	Buena Park	Orange	NA	121	98	97	NA	NA	NA
California	2018-19	Reach Leadership Steam Academy	Public	Riverside	Riverside	NA	74	98	98	NA	2	NA
California	2018-19	Reagan Elementary	Public	Lindsay	Tulare	NA	50	98	98	NA	2	NA
California	2018-19	Reche Canyon Elementary	Public	Colton	San Bernardino	NA	86	98	98	NA	2	NA
California	2018-19	Red Hill Elementary	Public	Santa Ana	Orange	NA	83	98	94	NA	NA	NA
California	2018-19	Redwood Christian Elementary	Private	Castro Valley	Alameda	NA	64	98	95	NA	NA	NA
California	2018-19	Redwood Elementary	Public	Crescent City	Del Norte	NA	52	98	98	NA	2	NA
California	2018-19	Redwood Elementary	Public	Fontana	San Bernardino	NA	60	98	97	NA	NA	NA
California	2018-19	Redwood Shores Elementary	Public	Redwood City	San Mateo	NA	84	98	98	NA	2	NA
California	2018-19	Regency Park Elementary	Public	Sacramento	Sacramento	NA	151	98	98	NA	1	NA
California	2018-19	Repetto Elementary	Public	Monterey Park	Los Angeles	NA	116	98	98	NA	NA	NA
California	2018-19	Reseda Elementary	Public	Reseda	Los Angeles	NA	69	98	98	NA	2	NA
California	2018-19	Revere Paul Elementary	Public	San Francisco	San Francisco	NA	52	98	98	NA	2	NA
California	2018-19	Reynolds Elementary	Public	Oceanside	San Diego	NA	106	98	97	NA	1	NA
California	2018-19	Rhoda Maxwell Elementary	Public	Woodland	Yolo	NA	86	98	97	NA	NA	NA
California	2018-19	Ricardo Lizarraga Elementary	Public	Los Angeles	Los Angeles	NA	82	98	98	NA	2	NA
California	2018-19	Rice Lilian J. Elementary	Public	Chula Vista	San Diego	NA	94	98	98	NA	2	NA
California	2018-19	Richard Crane Elementary	Public	Rohnert Park	Sonoma	NA	52	98	98	NA	2	NA
California	2018-19	Richard M. Moon Primary	Public	Waterford	Stanislaus	NA	171	98	97	NA	1	NA
California	2018-19	Richard R. Oliphant Elementary	Public	Indio	Riverside	NA	112	98	97	NA	1	NA
California	2018-19	Richard Riordan Primary Center	Public	Los Angeles	Los Angeles	NA	107	98	97	NA	NA	NA
California	2018-19	Richgrove Elementary	Public	Richgrove	Tulare	NA	76	98	98	NA	2	NA
California	2018-19	Richman Elementary	Public	Fullerton	Orange	NA	86	98	97	NA	NA	NA
California	2018-19	Richmond College Preparatory	Public	Richmond	Contra Costa	NA	78	98	98	NA	2	NA
California	2018-19	Ridgecrest Charter	Public	Ridgecrest	Kern	NA	59	98	98	NA	2	NA
California	2018-19	Riley Elementary	Public	Lakewood	Los Angeles	NA	64	98	97	NA	NA	NA
California	2018-19	Rio Bravo Elementary	Public	Bakersfield	Kern	NA	148	98	97	NA	NA	NA
California	2018-19	Rio Calaveras Elementary	Public	Stockton	San Joaquin	NA	94	98	98	NA	2	NA
California	2018-19	Rio Del Mar	Public	Oxnard	Ventura	NA	73	98	98	NA	2	NA
California	2018-19	Rio Del Norte	Public	Oxnard	Ventura	NA	84	98	98	NA	2	NA
California	2018-19	Rio Del Oro Elementary	Public	Plumas Lake	Yuba	NA	112	98	98	NA	2	NA
California	2018-19	Rio Hondo Elementary	Public	Arcadia	Los Angeles	NA	57	98	98	NA	2	NA
California	2018-19	Rio Lindo Elementary	Public	Oxnard	Ventura	NA	91	98	98	NA	2	NA
California	2018-19	Rio Plaza Elementary	Public	Oxnard	Ventura	NA	94	98	98	NA	2	NA
California	2018-19	Rio Real Elementary	Public	Oxnard	Ventura	NA	96	98	98	NA	2	NA
California	2018-19	Rio Rosales	Public	Oxnard	Ventura	NA	80	98	98	NA	2	NA
California	2018-19	Rio San Gabriel Elementary	Public	Downey	Los Angeles	NA	105	98	98	NA	1	NA
California	2018-19	Rio Seco Elementary	Public	Santee	San Diego	NA	93	98	98	NA	2	NA
California	2018-19	Rio Vista Elementary	Public	Pico Rivera	Los Angeles	NA	93	98	98	NA	2	NA
California	2018-19	Rio Vista Elementary	Public	Canyon Country	Los Angeles	NA	54	98	98	NA	2	NA
California	2018-19	Rio Vista Elementary	Public	San Bernardino	San Bernardino	NA	83	98	98	NA	2	NA
California	2018-19	Rio Vista School Of Applied Learning	Public	Apple Valley	San Bernardino	NA	149	98	97	NA	2	NA
California	2018-19	Ripon Elementary	Public	Ripon	San Joaquin	NA	72	98	98	NA	2	NA
California	2018-19	Ripona Elementary	Public	Ripon	San Joaquin	NA	65	98	97	NA	NA	NA
California	2018-19	Ritter Elementary	Public	Los Angeles	Los Angeles	NA	89	98	98	NA	2	NA
California	2018-19	River Bluff Elementary	Public	Fresno	Fresno	NA	130	98	98	NA	1	NA
California	2018-19	River Glen	Public	San Jose	Santa Clara	NA	59	98	98	NA	2	NA
California	2018-19	River Islands Technology Academy Ii	Public	Lathrop	San Joaquin	NA	74	98	98	NA	2	NA
California	2018-19	River Oaks Elementary	Public	Galt	Sacramento	NA	94	98	98	NA	2	NA
California	2018-19	Rivera Elementary	Public	Pico Rivera	Los Angeles	NA	107	98	98	NA	1	NA
California	2018-19	Riverbend Elementary	Public	Yuba City	Sutter	NA	76	98	98	NA	2	NA
California	2018-19	Riverdale Elementary	Public	Garden Grove	Orange	NA	71	98	98	NA	2	NA
California	2018-19	Rivergold Elementary	Public	Coarsegold	Madera	NA	53	98	96	NA	2	NA
California	2018-19	Riverside Elementary	Public	Richmond	Contra Costa	NA	53	98	96	NA	NA	NA
California	2018-19	Riverview Elementary	Public	Norco	Riverside	NA	50	98	98	NA	2	NA
California	2018-19	Riverview Stem Elementary	Public	Rancho Cordova	Sacramento	NA	60	98	98	NA	2	NA
California	2018-19	Riviera Elementary	Public	Torrance	Los Angeles	NA	108	98	96	NA	2	NA
California	2018-19	Robert C. Fisler Elementary	Public	Fullerton	Orange	NA	96	98	98	NA	2	NA
California	2018-19	Robert Hill Lane Elementary	Public	Monterey Park	Los Angeles	NA	70	98	98	NA	2	NA
California	2018-19	Robert J. Mcgarvey Elementary	Public	Rancho Cordova	Sacramento	NA	127	98	98	NA	NA	NA
California	2018-19	Robert L. Stevens Elementary	Public	Santa Rosa	Sonoma	NA	90	98	98	NA	2	NA
California	2018-19	Robert M. Pyles Stem Academy	Public	Stanton	Orange	NA	94	98	98	NA	2	NA
California	2018-19	Robert Sanders Elementary	Public	San Jose	Santa Clara	NA	79	98	98	NA	2	NA
California	2018-19	Robinson Elementary	Public	Fresno	Fresno	NA	88	98	98	NA	2	NA
California	2018-19	Robinson Elementary	Public	Trabuco Canyon	Orange	NA	66	98	95	NA	3	NA
California	2018-19	Rock Springs Elementary	Public	Escondido	San Diego	NA	97	98	96	NA	2	NA
California	2018-19	Rocketship Alma Academy	Public	San Jose	Santa Clara	NA	157	98	97	NA	NA	NA
California	2018-19	Rocketship Mateo Sheedy Elementary	Public	San Jose	Santa Clara	NA	92	98	96	NA	1	NA
California	2018-19	Rocketship Spark Academy	Public	San Jose	Santa Clara	NA	140	98	96	NA	NA	NA
California	2018-19	Rocklin Elementary	Public	Rocklin	Placer	NA	68	98	98	NA	2	NA
California	2018-19	Rockwood Elementary	Public	Calexico	Imperial	NA	95	98	98	NA	2	NA
California	2018-19	Rocky Hill Elementary	Public	Exeter	Tulare	NA	97	98	98	NA	2	NA
California	2018-19	Rod Kelley Elementary	Public	Gilroy	Santa Clara	NA	111	98	97	NA	NA	NA
California	2018-19	Rodriguez Elementary	Public	San Diego	San Diego	NA	78	98	96	NA	NA	NA
California	2018-19	Roeding Elementary	Public	Fresno	Fresno	NA	94	98	98	NA	2	NA
California	2018-19	Roger Anton Elementary	Public	San Bernardino	San Bernardino	NA	122	98	98	NA	NA	NA
California	2018-19	Rolando Elementary	Public	La Mesa	San Diego	NA	76	98	98	NA	2	NA
California	2018-19	Rolando Park Elementary	Public	San Diego	San Diego	NA	52	98	98	NA	2	NA
California	2018-19	Rolling Hills Elementary	Public	Fullerton	Orange	NA	82	98	98	NA	2	NA
California	2018-19	Rolling Ridge Elementary	Public	Chino Hills	San Bernardino	NA	79	98	98	NA	2	NA
California	2018-19	Rollingwood Elementary	Public	San Bruno	San Mateo	NA	55	98	96	NA	NA	NA
California	2018-19	Ronald E. Mcnair Elementary	Public	Compton	Los Angeles	NA	70	98	96	NA	NA	NA
California	2018-19	Ronald Reagan Elementary	Public	Eastvale	Riverside	NA	249	98	97	NA	NA	NA
California	2018-19	Ronald Reagan Elementary	Public	Wildomar	Riverside	NA	93	98	98	NA	2	NA
California	2018-19	Rooftop Elementary	Public	San Francisco	San Francisco	NA	65	98	94	NA	NA	NA
California	2018-19	Roosevelt Elementary	Public	Long Beach	Los Angeles	NA	199	98	97	NA	NA	NA
California	2018-19	Roosevelt Elementary	Public	Pomona	Los Angeles	NA	112	98	96	NA	NA	NA
California	2018-19	Roosevelt Elementary	Public	Fresno	Fresno	NA	83	98	95	NA	NA	NA
California	2018-19	Roosevelt Elementary	Public	Bakersfield	Kern	NA	95	98	98	NA	2	NA
California	2018-19	Roosevelt Elementary	Public	Compton	Los Angeles	NA	97	98	98	NA	2	NA
California	2018-19	Roosevelt Elementary	Public	San Gabriel	Los Angeles	NA	74	98	98	NA	2	NA
California	2018-19	Roosevelt Elementary	Public	Salinas	Monterey	NA	66	98	98	NA	2	NA
California	2018-19	Roosevelt Elementary	Public	Santa Barbara	Santa Barbara	NA	98	98	96	NA	3	NA
California	2018-19	Roosevelt Elementary	Public	Lindsay	Tulare	NA	54	98	98	NA	2	NA
California	2018-19	Rorimer Elementary	Public	La Puente	Los Angeles	NA	62	98	98	NA	2	NA
California	2018-19	Rosa Parks Elementary	Public	Corona	Riverside	NA	230	98	97	NA	2	NA
California	2018-19	Rosa Parks Environmental Science	Public	Berkeley	Alameda	NA	69	98	97	NA	NA	NA
California	2018-19	Rosa Parks Learning Center	Public	North Hills	Los Angeles	NA	97	98	98	NA	2	NA
California	2018-19	Roscomare Road Elementary	Public	Los Angeles	Los Angeles	NA	108	98	95	NA	1	NA
California	2018-19	Rose Avenue Elementary	Public	Modesto	Stanislaus	NA	72	98	98	NA	2	NA
California	2018-19	Rose Avenue Elementary	Public	Oxnard	Ventura	NA	93	98	98	NA	2	NA
California	2018-19	Rose Ferrero Elementary	Public	Soledad	Monterey	NA	95	98	98	NA	2	NA
